title,image_urls,description,aff_code
Curea (bratara) Suunto ELEMENTUM TERRA ALL BLACK SS018326000 Rubber Strap Kit,https://www.watchshop.ro/images/products/ws1/90786/full/curea-bratara-suunto-elementum-terra-all-black-ss018326000-rubber-strap-kit-157901.jpeg,"Tip: Barbatesc&lt;br /&gt;Tip material: Elastomer&lt;br /&gt;Culoare: Negru&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Altele: Pachetul include si telescoape, Compatibila cu ceasurile Suunto din gama Elementum Terra All Black&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=7ad13a829&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Suunto DISPLAY SHIELD SS005501000,https://www.watchshop.ro/images/products/ws1/90791/full/accesoriu-suunto-display-shield-ss005501000-158589.jpeg,Protectie pentru cadran impotriva zgarieturilor. Compatibil cu ceasurile Suunto T6.,http://event.2parale.ro/events/click?ad_type=product_store&unique=a1ae81cce&aff_code=a515a663d&campaign_unique=2e49eab4f
Butoni Davosa X-AGON 16955050,https://www.watchshop.ro/images/products/ws1/90827/full/butoni-davosa-x-agon-16955050-158983.jpeg,Stil: Fashion Elegant&lt;br /&gt;Serie: X-Agon&lt;br /&gt;Material: Otel inoxidabil partial placat cu PVD negru&lt;br /&gt;Culoare: Argintiu&lt;br /&gt;Dimensiune: 20 mm&lt;br /&gt;Design: Ghiosat&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=a69127ffb&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar HEART RATE SENSOR H1,https://www.watchshop.ro/images/products/ws1/90864/full/accesoriu-polar-heart-rate-sensor-h1-92043528-159151.jpeg,"Confortul este esenial n timpul antrenamentului. Din acest motiv Polar a creat senzorul pentru ritm cardiac H1 de dimensiuni reduse. Acesta nu doar msoar ritmul dvs. cardiac, dar se i adapteaz att de bine la forma corpului nct uitai c l purtai i v putei concentra pe exerciii. Este chiar mai uor de aplicat dect o pereche de pantofi de antrenament! Materialul textil moale ofer senzaia de haine pe piele. Concepie simpl i de dimensiuni reduse a conectorului. Mecanism nou i mbuntit de nlocuire a bateriei de ctre utilizator. Transmisie codat pe 5 kHz, compatibil cu majoritatea produselor Polar i compatibil cu echipamentul de gimnastic din cluburile de fitness. Dimensiune: M - XXL Compatibila cu produsele din gama Polar: FT1, FT2, FT4, FT7, FT40, FT60, FT80, RS100, RS300X, RS400, RCX5, CS100, CS200cad, CS300",http://event.2parale.ro/events/click?ad_type=product_store&unique=21756a895&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Suunto T-SERIES STRAP SCREW DRIV SS013085000,https://www.watchshop.ro/images/products/ws1/91346/full/accesoriu-suunto-t-series-strap-screw-driv-ss013085000-162062.jpeg,"Compatibila cu: Suunto T1, T3 si T4",http://event.2parale.ro/events/click?ad_type=product_store&unique=7bf2a0b98&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Suunto COMFORT ANT HEART RATE BELT,https://www.watchshop.ro/images/products/ws1/91348/full/accesoriu-suunto-comfort-ant-heart-rate-belt-162064.jpeg,"Material: Textil; Elastica Culoare: Negru Suunto ANT Heart Rate Belt trimite informaii exacte ritmului cardiac la aparat. Compatibila cu: Suunto M4, M5, T3, T4, T6.",http://event.2parale.ro/events/click?ad_type=product_store&unique=210cf9651&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) Suunto M-SERIES M5 CROSS PATTERN SS016642000,https://www.watchshop.ro/images/products/ws1/91350/full/curea-bratara-suunto-m-series-m5-cross-pattern-ss016642000-162065.jpeg,"Tip: Dama&lt;br /&gt;Tip material: Elastomer&lt;br /&gt;Culoare: Negru&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Altele: Compatibila cu ceasurile Suunto: M5 Black/Gold, M5 Black/Silver, M2 Fuchsia&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=ada8c2fb5&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar HEART RATE SENSOR H2 92043534,https://www.watchshop.ro/images/products/ws1/91893/full/accesoriu-polar-heart-rate-sensor-h2-92043534-166089.jpeg,"Senzorul pentru ritmul cardiac H2 v permite s monitorizai ritmul cardiac pe un dispozitiv Polar compatibil. Banda pentru piept, din material textil moale se adapteaz perfect formei corpului dumneavoastr, oferindu-v libertate complet de micare pentru exerciii. Mecanismul accesibil de prindere cu crlig permite montarea sa rapid atunci cnd dorii s ncepei antrenamentul i demontarea uoar cnd ai terminat. Materialul textil moale ofer senzaia de haine pe piele. Concepie simpl i de dimensiuni reduse a conectorului. Mecanism nou i mbuntit de nlocuire a bateriei de ctre utilizator. Transmisie codat pe 5 kHz, compatibil cu majoritatea produselor Polar i compatibil cu echipamentul de gimnastic din cluburile de fitness. Dimensiune: XS-S, M-XXL Compatibila cu produsele din gama Polar: FT1, FT2, FT4, FT7, FT40, FT60, FT80, RS100, RS300X, RS400, RCX5, CS100, CS200, CS300.",http://event.2parale.ro/events/click?ad_type=product_store&unique=4ab4e3bcc&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar CS SENZOR DE VITEZA W.I.N.D 91038568,https://www.watchshop.ro/images/products/ws1/91896/full/accesoriu-polar-cs-senzor-de-viteza-w-i-n-d-91038568-166092.jpeg,"Pachetul Polar include: - Senzorul de viteza Senzorul de viteza aerodinamic, masoara viteza si distanta Compatibil cu: RS800CX, RCX3, RCX5, CS500+, CS600X.",http://event.2parale.ro/events/click?ad_type=product_store&unique=46d7fcd07&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar BANDA PENTRU SENZOR GPS G5 91041573,https://www.watchshop.ro/images/products/ws1/91897/full/accesoriu-polar-banda-pentru-senzor-gps-g5-91041573-166097.jpeg,"Banderola elastica pentru Polar GS GPS, usor de atasat si confortabil de purtat. Bratara este cu lungime reglabila pentru confortul dumneavoastr. Dimensiune: 0.90 x 3.60 x 11",http://event.2parale.ro/events/click?ad_type=product_store&unique=6478d16f9&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar LOOP DISPOZITIV DE URMARIRE A ACTIVITATII 90047657,https://www.watchshop.ro/images/products/ws1/91909/full/accesoriu-polar-loop-dispozitiv-de-urmarire-a-activitatii-90047657-166171.jpeg,"&lt;b&gt;Pachetul contine:&lt;/b&gt; -Dispozitiv de urmrire a activitii Polar Loop -Cablu USB special -Instrument &lt;b&gt;Caracteristici dispozitiv:&lt;/b&gt; -Afiaj cu LED-uri -Afieaz texte n limba englez -Indicator nivel sczut acumulator -Acumulator cu cablu USB special -Durata de via a acumulatorului: 5 zile de utilizare continu -Ora (12/24h) -Rezistenta la apa 20 ATM &lt;b&gt;Compatibil cu:&lt;/b&gt; -PC Windows XP, Windows 7, Windows 8 i versiunile ulterioare -Cu aplicaia mobil Polar Flow prin Bluetooth Smart -Cu Mac OS X 10.6, OS X 10.7, OS X 10.8 i versiunile ulterioare -Cu serviciul web Polar Flow prin cablu USB special -iPhone 5C, iPhone 5S, iPod touch 5th generation, iPhone 4S, iPhone 5 -HTC One M8 with Android 4.3 or later, HTC One Mini with Android 4.3 or later, HTC One with Android 4.3 or later -LG G2 with Android 4.3 or later, LG Nexus 4 with Android 4.3 or later, LG Nexus 5 with Android 4.3 or later -Motorola Moto G with Android 4.3 or later, Motorola Moto X with Android 4.3 or later -Samsung Galaxy S3 with Android 4.3 or later, Samsung Galaxy S4 with Android 4.3 or later, Samsung Galaxy S5 with Android 4.3 or later, Samsung Galaxy Note II with Android 4.3 or later, Samsung Galaxy Note III with Android 4.3 or later -Sony Xperia Z1 with Android 4.3 or later &lt;b&gt;Caracteristici masuratori corporale:&lt;/b&gt; -&lt;b&gt;Indicator energie Polar:&lt;/b&gt; Indicatorul energie este o caracteristic uor de utilizat care v informeaz n timpul unei sesiuni de antrenament dac efectul principal al antrenamentului dumneavoastr este arderea grsimilor sau mbuntirea formei fizice. Indicatorul energie indic de obicei punctul central dintre aceste dou efecte ale antrenamentului, aadar cnd ai ajuns sub acel punct, mbuntii arderea grsimilor, iar cnd suntei peste acel punct, mbuntii exerciiile fizice de tip aerobic. -&lt;b&gt;Polar OwnCal - Calorii inteligente:&lt;/b&gt; Cel mai precis contor de calorii de pe pia calculeaz numrul de calorii consumate. Calculul se bazeaz pe datele tale individuale: greutatea, nlimea, vrsta, sexul i intensitatea activitii tale fizice. Caloriile inteligente sunt disponibile n monitoarele pentru ritmul cardiac i n dispozitivele de urmrire a activitii. -&lt;b&gt;Ritm cardiac - bpm:&lt;/b&gt; Ritmul cardiac este msurarea activitii pe care o depune inima. Ritmul cardiac este exprimat ca numr de bti pe minut (bpm). &lt;b&gt;Caracteristici activitate:&lt;/b&gt; -&lt;b&gt;Urmrirea activitii 24/7:&lt;/b&gt; Urmrirea activitii 24/7 nregistreaz activitatea ta zilnic la diferite niveluri de intensitate, continuu, timp de 24 de ore pe zi, 7 zile pe sptmn. Afieaz timpii cnd te odihneti sau stai aezat, dar i activitile zilnice la intensiti sczute, medii i ridicate. Calculeaz numrul zilnic de calorii i paii parcuri. -&lt;b&gt;Ghid de activiti:&lt;/b&gt; Ghidul de activiti i arat ct de activ ai fost n timpul zilei. i spune, de asemenea, ct efort trebuie s depui pentru a atinge recomandrile globale de activitate fizic. Cu ndrumri practice de genul mergi timp de 50 de minute sau alearg timp de 20 de minute poi alege cum s-i atingi obiectivul de activitate zilnic. ndeplinete-i obiectivele mai rapid cu activiti mai intense sau rmi activ ntr-un ritm ceva mai moderat pe tot parcursul zilei. -&lt;b&gt;Paii:&lt;/b&gt; Numr paii parcuri n timpul zilei, ceea ce i permite stabilirea foarte facil a unor inte de activitate zilnic. O recomandare general este s tinzi spre cel puin 10.000 de pai pe zi. -&lt;b&gt;Inactivity Alert&lt;/b&gt; &lt;b&gt;Caracteristicile serviciului Web Polar&lt;/b&gt; -&lt;b&gt;Zone de activitate:&lt;/b&gt; Polar Loop urmrete activitile tale zilnice la cinci niveluri de intensitate: odihn, stat, nivel sczut, mediu i ridicat. Msoar diferitele zone de activitate (sczut, medie, ridicat) astfel nct cu ct intensitatea este mai ridicat, cu att obiectivul este atins mai repede. Pe brara Polar Loop, UP (SUS) nseamn intensitate sczut, WALK (MERS) nseamn intensitate medie i JOG (ALERGARE) nseamn intensitate ridicat. Putei gsi mai multe exemple de activiti cu intensitate sczut, medie i ridicat n serviciul web Polar Flow. -&lt;b&gt;Analiza avansat a activitilor:&lt;/b&gt; Rapoartele de activitate stocheaz toat activitatea zilnic pentru a putea analiza uor activitatea ta fizic zilnic i de lung durat. Timpul activ total i arat timpul cumulat de micri ale corpului benefice pentru corpul i sntatea ta. Pe lng numeroase detalii pe care le obii despre activitatea fizic i toate avantajele pentru sntate legate de acestea, poi vedea i perioadele inactive i cnd ai stat nemicat prea mult timp. -&lt;b&gt;Jurnalul de antrenament:&lt;/b&gt; Jurnalul este disponibil n serviciul web Polar. Cnd transferi rezultatele antrenamentului de pe calculatorul tu de antrenament n Jurnal, poi urmri cu uurin activitatea, dar i poi i planifica viitoarele sesiuni de antrenament. Poi alege s vezi istoricul antrenamentelor ntr-o vedere lunar sau sptmnal, mpreun cu un rezumat lunar sau sptmnal. &lt;b&gt;Polar Flow mobile app features:&lt;/b&gt; -&lt;b&gt;Durata i calitatea somnului:&lt;/b&gt; ncepe urmrirea automat a timpului tu de somn cnd te ntinzi i micrile corpului tu ncetinesc. Aplicaia mobil i serviciul web Polar Flow i spun ct de mult ai dormit n total i ct de odihnitor a fost somnul tu. Artndu-i nivelul de somn odihnitor fa de nivelul de somn agitat, i se ofer o imagine detaliat a modului n care dormi noaptea pentru a vedea dac somnul tu este afectat de schimbrile din viaa ta zilnic. -&lt;b&gt;Distana msurat n activitate:&lt;/b&gt; Msoar distana pe care o parcurgei n timp ce v desfurai activitile zilnice. Aplicaia mobil i serviciul web Polar Flow v indic numrul de kilometri sau de mile parcurse. Distana este msurat pe baza micrilor corpului. -&lt;b&gt;Zone de activitate:&lt;/b&gt; Polar Loop urmrete activitile tale zilnice la cinci niveluri de intensitate: odihn, stat, nivel sczut, mediu i ridicat. Msoar diferitele zone de activitate (sczut, medie, ridicat) astfel nct cu ct intensitatea este mai ridicat, cu att obiectivul este atins mai repede. Pe brara Polar Loop, UP (SUS) nseamn intensitate sczut, WALK (MERS) nseamn intensitate medie i JOG (ALERGARE) nseamn intensitate ridicat. Poi gsi mai multe exemple de activiti cu intensitate sczut, medie i ridicat n serviciul web Polar Flow. -&lt;b&gt;Alert de inactivitate:&lt;/b&gt; i amintete cnd ai stat aezat prea mult timp. -&lt;b&gt;Analiz avansat a activitilor:&lt;/b&gt; Rapoartele de activitate stocheaz toat activitatea zilnic pentru a putea analiza uor activitatea ta fizic zilnic i de lung durat. Timpul activ total i arat timpul cumulat de micri ale corpului, benefice pentru corpul i sntatea ta. Pe lng numeroase detalii pe care le obii despre activitatea fizic i toate beneficiile pentru sntate legate de acestea, poi vedea i perioadele inactive i cnd ai stat nemicat prea mult timp. &lt;b&gt;Inregistrare caracteristici:&lt;/b&gt; -&lt;b&gt;Capacitate a memoriei 12 zile de date despre activitate&lt;/b&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=c23cc5f23&aff_code=a515a663d&campaign_unique=2e49eab4f
Baterie Polar BATERIE CR 2430 91033719 Battery Kit S3 Stride Sensor,https://www.watchshop.ro/images/products/ws1/91910/full/baterie-polar-battery-set-for-s3-91033719-166173.jpeg,"Pachetul include: - O baterie CR 2430 - Capac spate cu inel de etansare, pentru inlocuire usoara si rapida Compatibila cu: - Polar S3 + Stride Sensor",http://event.2parale.ro/events/click?ad_type=product_store&unique=99fae2c8d&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar BANDA ELASTICA 891121,https://www.watchshop.ro/images/products/ws1/91927/full/accesoriu-polar-banda-elastica-891121-179015.jpeg,"Banda elastica pentru piept, compatibila cu centura T31 Dimensiune: M",http://event.2parale.ro/events/click?ad_type=product_store&unique=d77d501eb&aff_code=a515a663d&campaign_unique=2e49eab4f
Baterie Polar Battery Kit Hr Sensor,https://www.watchshop.ro/images/products/img_20141013/92203/full/baterie-polar-battery-kit-hr-sensor-183387.jpeg,"Pachetul include: - O baterie CR 0000 - Capac spate cu inel de etansare, pentru inlocuire usoara si rapida Compatibila cu: - Polar Wear Link",http://event.2parale.ro/events/click?ad_type=product_store&unique=5d8735a31&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar BANDA ELASTICA 891122,https://www.watchshop.ro/images/products/img_20141013/92276/full/accesoriu-polar-banda-elastica-891122-183389.jpeg,"Banda elastica pentru piept, compatibila cu centura T31, T31C, T61 Dimensiune: M",http://event.2parale.ro/events/click?ad_type=product_store&unique=f1cb978ff&aff_code=a515a663d&campaign_unique=2e49eab4f
Busola Suunto KB-20/360 R/YELLOW,https://www.watchshop.ro/images/products/ws1/93128/full/busola-suunto-kb-20-360-r-yellow-173351.jpeg,Corectarea declinatiei - scala fixa; Echilibrata pentru emisfera nordica sau/si sudica; Unitate de masura scala: cm; Material: Plastic Dimensiune carcasa: 55 x 75 mm Grosime: 16 mm Greutate: 40,http://event.2parale.ro/events/click?ad_type=product_store&unique=43363ed94&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) Suunto M-SERIES M4 STRAP MALE,https://www.watchshop.ro/images/products/ws1/93460/full/curea-bratara-suunto-m-series-m4-strap-male-175135.jpeg,Tip: Barbatesc&lt;br /&gt;Tip material: Elastomer&lt;br /&gt;Culoare: Negru&lt;br /&gt;Latime: 28 mm&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=eea5ac547&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS BR-4383PMDCZ,https://www.watchshop.ro/images/products/ws1/93465/full/bratara-ws-br-4383pmdcz-175147.jpeg,Stil: Fashion Casual&lt;br /&gt;Tip: Barbatesc&lt;br /&gt;Material: Piele si Otel inoxidabil&lt;br /&gt;Culoare: Negru si Argintiu&lt;br /&gt;Latime: 22 mm&lt;br /&gt;Circumferinta mana: 21.5 cm&lt;br /&gt;Sistem de inchidere: Catarama standard&lt;br /&gt;Design: 2 Cristale&lt;br /&gt;Altele: Element metalic cu dimensiunea: 27x30mm&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=0221c1131&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS BG-608WBW,https://www.watchshop.ro/images/products/ws1/93468/full/bratara-ws-bg-608wbw-175168.jpeg,Stil: Fashion Casual&lt;br /&gt;Tip: Barbatesc&lt;br /&gt;Material: Cauciuc si Otel inoxidabil&lt;br /&gt;Culoare: Negru si Argintiu&lt;br /&gt;Latime: 11 mm&lt;br /&gt;Sistem de inchidere: Catarama tip bijuterie&lt;br /&gt;Design: Cusatura decorativa de culoare alba&lt;br /&gt;Altele: Element metalic cu dimensiunea: 14 x 42mm&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=75d3ff8ee&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) Zeppelin 7680,https://www.watchshop.ro/images/products/ws1/93708/full/curea-bratara-zeppelin-7680-178169.jpeg,"Tip: Barbatesc&lt;br /&gt;Tip material: Piele de vitel&lt;br /&gt;Culoare: Maro inchis&lt;br /&gt;Latime: 22 mm&lt;br /&gt;Lungime: 17.7 cm&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Design: Stantata, Cusatura decorativa de culoare crem&lt;br /&gt;Altele: &lt;b&gt; Logo pe catarama, Compatibila cu ceasurile Zeppelin: 7680-1, 7680-2, 7680M-1, 7680M-2 &lt;b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=7b8de1859&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) Zeppelin 7684,https://www.watchshop.ro/images/products/ws1/93709/full/curea-bratara-zeppelin-7684-178167.jpeg,"Tip: Barbatesc&lt;br /&gt;Tip material: Piele de vitel&lt;br /&gt;Culoare: Maro inchis&lt;br /&gt;Latime: 22 mm&lt;br /&gt;Lungime: 18 cm&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Design: Stantata, Cusatura decorativa de culoare crem&lt;br /&gt;Altele: &lt;b&gt; Logo pe catarama, Compatibila cu ceasurile Zeppelin: 7684-5, 7684-3 &lt;b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=79a1ec762&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) Zeppelin 7690,https://www.watchshop.ro/images/products/ws1/93710/full/curea-bratara-zeppelin-7690-178168.jpeg,"Tip: Barbatesc&lt;br /&gt;Tip material: Piele de vitel&lt;br /&gt;Culoare: Negru&lt;br /&gt;Latime: 22 mm&lt;br /&gt;Lungime: 17.7 cm&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Design: Stantata, Cusatura decorativa de culoare crem&lt;br /&gt;Altele: &lt;b&gt; Logo pe catarama, Compatibila cu ceasurile Zeppelin: 7690-1, 7690-2 &lt;b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=7904bef03&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) Zeppelin 7682,https://www.watchshop.ro/images/products/ws1/93711/full/curea-bratara-zeppelin-7682-178166.jpeg,"Tip: Barbatesc&lt;br /&gt;Tip material: Piele de vitel&lt;br /&gt;Culoare: Negru&lt;br /&gt;Latime: 22 mm&lt;br /&gt;Lungime: 18.5 cm&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Design: Neteda, Cusatura decorativa de culoare alba&lt;br /&gt;Altele: &lt;b&gt; Logo pe curea, Compatibila cu ceasurile: 7682-4, 7682-2 &lt;b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=d40466e20&aff_code=a515a663d&campaign_unique=2e49eab4f
Curea (bratara) i'm&nbsp;Watch 91139000,https://www.watchshop.ro/images/products/ws1/93752/full/curea-bratara-i-m-watch-91139000-177767.jpeg,"Tip: Barbatesc , Dama&lt;br /&gt;Tip material: Cauciuc si Aluminiu&lt;br /&gt;Culoare: Negru si Argintiu&lt;br /&gt;Latime: 34 mm&lt;br /&gt;Lungime: 19 cm&lt;br /&gt;Sistem inchidere: Catarama standard&lt;br /&gt;Finisaj: Mata&lt;br /&gt;Altele: &lt;b&gt; Logo pe curea, Dimensiune prindere carcasa: 29, Compatibila cu ceasurile i&#039;m Watch: IMWALY02C02, IMWALW02C02, IMWALB02C03, IMWALP02C03, IMWALR02C03 &lt;b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=64310bef2&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar SET SENZOR DE CADENTA SI SENZOR DE VITEZA BLUETOOTH SMART,https://www.watchshop.ro/images/products/img_20141013/93800/full/accesoriu-polar-set-senzor-de-cadenta-si-senzor-de-viteza-bluetooth-smart-189259.jpeg,Set senzor de cadenta si senzor de viteza bluetooth smart. Amplificai-v performana de ciclism cu senzorii notri de caden i vitez pentru ciclism: Aflai care este frecvena dumneavoastr de pedalare cea mai eficient i msurai cu precizie viteza i distana. Senzorii inclui in acest set funcioneaz cu tehnologia Bluetooth Smart i au un consum redus de energie. Putei analiza mai trziu antrenamentul la serviciul web Polar Flow. Are un design mic si usor cu sistem de prindere ferm pentru bicicleta. Compatibil cu: - V800 - iPad (a 3-a si a 4-a generatie) - iPad mini - iPhone 4S - iPhone 5 - iPhone 5C - iPhone 5S - iPod touch (a 5-a generatie) - HTC One M8 cu Android 4.3 si variantele ulterioare - HTC One Max - HTC One Mini 2 - Huawei Ascend P7 - LG G Flex - LG G3 - HTC One Mini with Android 4.3 si variantele ulterioare - HTC One with Android 4.3 variantele ulterioare - LG G2 with Android 4.3 variantele ulterioare - LG Nexus 4 with Android 4.3 variantele ulterioare - LG Nexus 5 with Android 4.3 variantele ulterioare - Motorola Moto G with Android 4.3 variantele ulterioare - Motorola Moto X with Android 4.3 variantele ulterioare - Samsung Galaxy S3 with Android 4.3 variantele ulterioare - Samsung Galaxy S4 with Android 4.3 variantele ulterioare - Samsung Galaxy S5 with Android 4.3 variantele ulterioare - Samsung S5 Mini - Samsung Galaxy Note II with Android 4.3 variantele ulterioare - Samsung Galaxy Note III with Android 4.3 variantele ulterioare - Sony Xperia Z1 with Android 4.3 variantele ulterioare - Sony Xperia Z1 Compact - Sony Xperia Z2,http://event.2parale.ro/events/click?ad_type=product_store&unique=d6aec730e&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar SENZOR PENTRU RITM CARDIAC 92049654 H7,https://www.watchshop.ro/images/products/ws1/93803/full/accesoriu-polar-senzor-pentru-ritm-cardiac-h7-178158.jpeg,"Centura Polar H7 poate fi combinata cu aplicatia de fitness sau dispozitivul de antrenament pentru obtinerea ritmului cardiac precis in timp real in timpul antrenamentului. Polar H7 poate fi folosit cu o serie de produse Polar si echipamente de gimnastica compatibile. Dimensiune: XS - S Este compatibil cu zeci de aplicatii de fitness de varf, inclusiv Polar Beat. Compatibil cu: - FT2, FT4, FT40, FT60, FT7, FT80, Loop, RCX5, RS300X, V800 - iPad (a 3-a si a 4-a generatie) - iPad mini - iPhone 4S - iPhone 5 - iPhone 5C - iPhone 5S - iPod touch (a 5-a generatie) - HTC One M8 si Android 4.3 si versiunile ulterioare - HTC One Max - HTC One Mini 2 - Huawei Ascend P7 - LG G Flex - LG G3 - HTC One Mini cu Android 4.3 si versiunile ulterioare - HTC One cu Android 4.3 si versiunile ulterioare - LG G2 cu Android 4.3 si versiunile ulterioare - LG Nexus 4 cu Android 4.3 si versiunile ulterioare - LG Nexus 5 cu Android 4.3 si versiunile ulterioare - Motorola Moto G cu Android 4.3 si versiunile ulterioare - Motorola Moto X cu Android 4.3 si versiunile ulterioare - Samsung Galaxy S3 cu Android 4.3 si versiunile ulterioare - Samsung Galaxy S4 cu Android 4.3 si versiunile ulterioare - Samsung Galaxy S5 cu Android 4.3 si versiunile ulterioare - Samsung S5 Mini - Samsung Galaxy Note II cu Android 4.3 si versiunile ulterioare - Samsung Galaxy Note III cu Android 4.3 si versiunile ulterioare - Sony Xperia Z1 cu Android 4.3 si versiunile ulterioare - Sony Xperia Z1 Compact - Sony Xperia Z2",http://event.2parale.ro/events/click?ad_type=product_store&unique=f0f15f4b1&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar BANDA ELASTICA 891123,https://www.watchshop.ro/images/products/ws1/93804/full/accesoriu-polar-banda-elastica-891123-179014.jpeg,"Banda elastica pentru piept, compatibila cu centura T31 Dimensiune: L",http://event.2parale.ro/events/click?ad_type=product_store&unique=856f571a8&aff_code=a515a663d&campaign_unique=2e49eab4f
Ceas de birou Mondaine A660.TATU.81SBB,https://www.watchshop.ro/images/products/img_20141013/94966/full/ceas-de-birou-mondaine-a660-tatu-81sbb-189459.jpeg,"Stil: Casual&lt;br /&gt;Display: Analog&lt;br /&gt;Rezistenta la apa: 3 atm&lt;br /&gt;Indica: Ora, minut, data&lt;br /&gt;Culoare cadran: Alb&lt;br /&gt;Material geam: Cristal mineral&lt;br /&gt;Forma carcasei: Rotunda&lt;br /&gt;Material carcasa: Otel inoxidabil&lt;br /&gt;Culoare carcasa: Argintiu&lt;br /&gt;Dimensiune carcasa: 50 cm&lt;br /&gt;Grosime carcasa: 1.2 cm&lt;br /&gt;Altele: &lt;b&gt; Logo pe cadran , Tip citire cadran: Linii , Culoare markeri ora: Negru, Culoare aratatoare: Negru, negru, rosu&lt;/b&gt;&lt;br /&gt;",http://event.2parale.ro/events/click?ad_type=product_store&unique=634461b4c&aff_code=a515a663d&campaign_unique=2e49eab4f
Accesoriu Polar TRANSMITATOR WEARLINK W.I.N.D 92027817,https://www.watchshop.ro/images/products/ws/86931/full/accesoriu-polar-transmitator-wearlink-w-i-n-d-92027817-133595.jpeg,"Transmitatorul Wearlink W.I.N.D, o noua generatie de detectare si transmisie a pulsului. Tehnologia Polar W.I.N.D. elimin interferena de la influenele externe cum ar fi liniile de nalt tensiune. Dimensiuni: M - XXL Compatibil cu: - CS600X with Power, CS600X - RS800CX PTE, RS8000CX BIKE, RS800CX MULTI, RS800CX RUN, RS800CX",http://event.2parale.ro/events/click?ad_type=product_store&unique=8af427be3&aff_code=a515a663d&campaign_unique=2e49eab4f
Bratara WS B0054,https://www.watchshop.ro/images/products/img_20141013/94880/full/bratara-happy-jewelry-b0054-184846.jpeg,Stil: Casual Fashion&lt;br /&gt;Tip: Dama&lt;br /&gt;Material: Otel inoxidabil&lt;br /&gt;Culoare: Argintiu&lt;br /&gt;Latime: 35 mm&lt;br /&gt;Circumferinta mana: 18 cm&lt;br /&gt;Design: Stantata&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=ac5a5e2b0&aff_code=a515a663d&campaign_unique=2e49eab4f
Cercei WS E0003,https://www.watchshop.ro/images/products/img_20141013/94881/full/cercei-ws-e0003-187276.jpeg,Stil: Casual&lt;br /&gt;Material: Otel inoxidabil&lt;br /&gt;Culoare: Argintiu&lt;br /&gt;Dimensiune: 17 mm&lt;br /&gt;,http://event.2parale.ro/events/click?ad_type=product_store&unique=a584ddece&aff_code=a515a663d&campaign_unique=2e49eab4f
